18,200
16,200
17,200
19,200
16,200
16,200
16,200
16,200
18,200
17,200
19,200
19,200
18,200
19,200
16,200
20,200
17,200
18,200
19,200
16,200
21,200
18,200
19,200
18,200
17,200
18,200
17,200
17,200
19,200
19,200
16,200
21,200
19,200
16,200
18,200
15,200
17,200
18,200
19,200
18,200
17,200
18,200
19,200
19,200
19,200
19,200
19,200
19,200
19,200
19,200
28,200
18,200
17,200
18,200
17,200
21,200
18,200
20,200
23,200
19,200
19,200
20,200
22,200
18,200
28,200
18,200
20,200
18,200
18,200
17,200
19,200
19,200
20,200
19,200
20,200
19,200
24,200
21,200
21,200
19,200
17,200
23,200
23,200
20,200
19,200
21,200
28,200
18,200
20,200
18,200
22,200
17,200
22,200
18,200
18,200
18,200
18,200
17,200
20,200
20,200
17,200
17,200
17,200
18,200
17,200
18,200
18,200
19,200
17,200
18,200
24,200
21,200
24,200
22,200
20,200
21,200
16,200
17,200
17,200
16,200
18,200
17,200
18,200
18,200
17,200
17,200
16,200
19,200
17,200
18,200
19,200
22,200
74,200
88,200
161,200
45,200
81,200
44,200
172,200
95,200
74,200
161,200
76,200
23,200
50,200
30,200
34,200
34,200
33,200
34,200
25,200
22,200
22,200
39,200
23,200
41,200
30,200
26,200
31,200
28,200
22,200
36,200
26,200
39,200
25,200
29,200
31,200
29,200
24,200
23,200
17,200
25,200
25,200
20,200
24,200
22,200
20,200
19,200
19,200
19,200
20,200
23,200
24,200
23,200
29,200
19,200
24,200
24,200
17,200
38,200
20,200
17,200
19,200
17,200
17,200
17,200
16,200
16,200
16,200
17,200
16,200
19,200
19,200
17,200
17,200
19,200
19,200
21,200
22,200
20,200
20,200
18,200
19,200
16,200
20,200
17,200
17,200
18,200
16,200
19,200
18,200
17,200
17,200
17,200
18,200
20,200
20,200
17,200
17,200
16,200
21,200
19,200
19,200
20,200
20,200
23,200
20,200
22,200
23,200
23,200
21,200
17,200
18,200
17,200
18,200
19,200
16,200
22,200
16,200
19,200
18,200
21,200
21,200
18,200
17,200
16,200
17,200
19,200
17,200
18,200
20,200
19,200
18,200
22,200
20,200
19,200
22,200
25,200
20,200
20,200
28,200
26,200
21,200
21,200
20,200
20,200
20,200
20,200
20,200
19,200
18,200
20,200
18,200
22,200
20,200
17,200
19,200
19,200
19,200
30,200
20,200
26,200
21,200
17,200
18,200
22,200
22,200
18,200
18,200
16,200
18,200
18,200
24,200
21,200
19,200
19,200
17,200
19,200
16,200
18,200
17,200
20,200
18,200
18,200
20,200
17,200
18,200
18,200
19,200
22,200
22,200
18,200
17,200
17,200
20,200
17,200
17,200
20,200
21,200
19,200
23,200
17,200
22,200
26,200
19,200
23,200
39,200
33,200
23,200
21,200
18,200
17,200
19,200
21,200
25,200
24,200
21,200
22,200
20,200
17,200
19,200
23,200
20,200
19,200
18,200
15,200
16,200
17,200
20,200
22,200
18,200
16,200
20,200
17,200
16,200
18,200
18,200
25,200
21,200
20,200
25,200
24,200
23,200
19,200
17,200
18,200
16,200
18,200
25,200
18,200
18,200
19,200
21,200
21,200
29,200
20,200
16,200
17,200
20,200
17,200
20,200
19,200
19,200
21,200
17,200
18,200
22,200
17,200
17,200
16,200
16,200
17,200
17,200
16,200
19,200
18,200
17,200
18,200
22,200
18,200
19,200
20,200
26,200
15,200
15,200
16,200
16,200
16,200
15,200
17,200
20,200
20,200
20,200
18,200
17,200
17,200
18,200
17,200
20,200
20,200
17,200
17,200
17,200
18,200
20,200
18,200
15,200
18,200
20,200
17,200
19,200
18,200
18,200
17,200
16,200
17,200
17,200
18,200
16,200
16,200
19,200
15,200
17,200
16,200
18,200
17,200
16,200
17,200
16,200
17,200
20,200
19,200
16,200
25,200
23,200
21,200
19,200
19,200
16,200
15,200
17,200
17,200
21,200
21,200
18,200
19,200
16,200
19,200
17,200
16,200
17,200
16,200
22,200
18,200
17,200
16,200
17,200
17,200
17,200
19,200
20,200
17,200
18,200
16,200
